	english	sinhala	Similarity score	Alignment score
1197	Press this button to select your favorite email client. Please note that the file you select has to have the executable attribute set in order to be accepted. You can also use several placeholders which will be replaced with the actual values when the email client is called: %t: Recipient's address %s: Subject %c: Carbon Copy (CC) %b: Blind Carbon Copy (BCC) %B: Template body text %A: Attachment	ඔබේ ප්‍රියතම තැපැල් සහායක තේරීමට මෙම බොත්තම ඔබන්න. මෙය පිළිගැනීමට නම් ඔබ තෝරන ගොනුව විධානීය විය යුතු බව සලකන්න. ඔබට තැපැල් සහායක කැඳවීමේදී සත්‍ය අගයන් සමඟ ප්‍රථිස්තාපනය කල හැකි ස්ථාන ධාරක කිහිපයක් සැකසිය හැක:% t: ලබන්නාගේ ලිපිනය% s: මාතෘකාව% c: කාබන් පිටපත (CC)% b: අන්ධ කාබන් පිටපත (BCC)% B: පෙරනිමි ශරීර පෙළ% A: ඇමිණුම	0.4802751191382413	0.396423
1198	Severe Tstms	රළු අකුණු කුණාටුවweather forecast	0.48021120828343555	0.328054
1199	Did not detect any environment variables commonly used to set system wide proxy information.	පොදුවේ පද්ධතිය පුරා ප්‍රොක්සි සැකසුම් සඳහා භාවිත වන කිසිඳු පාරිසරික විචල්‍යක් හඳුනා නොගන්න.	0.4802106550487224	0.53518
1200	Read KConfig entries - for use in shell scripts	KConfig ඇතුළත් කිරීම් කියවීම - ශෙල් ස්ක්‍රිප්ටයන්හී භාවිතය සඳහා	0.48019315261626616	0.807292
1201	Match whole window class	මුළු කවුළු පංතිය සඳහා ගලපන්න (h)	0.480186211905675	0.376364
1202	Includes your machine's CPU type in the browser identification text.	ගවේශක අනන්‍යතා පෙළෙහි ඔබේ යන්ත්‍රයේ CPU වර්‍ගය ඇතුළත් කරන්න.	0.48016073685721494	0.55215
1203	Includes your operating system's version number in the browser identification text.	ගවේශක අනන්‍යතා පෙළෙහි ඔබේ මෙහෙයුම් පද්ධති සංස්කරණ අංකය ඇතුළත් කරන්න.	0.4801390110660577	0.502329
1204	Sticky keys	ඇලෙන යතුරු	0.4801242685643956	0.518939
1205	Adding of files to SVN repository failed.	SVN කෝෂ්ටාගාරයට ගොනු එක්කිරීම අසාර්ථකයි@ info: status	0.4801132466964191	0.808201
1206	If this box is checked, you can open the URL in the selection by middle clicking on a Konqueror view.	මෙම කොටුව සලකුණු කර ඇත්නම්. ඔබට URL මත මැද මවුස් බොත්තම ක්ලික් කිරීමෙන් Konqueror දසුනේ ඒවා විවෘත කල හැක.	0.4800823730620323	0.558084
1207	Background color:	පසුබිම් වර්‍ණය:	0.4800129444920458	1.0
1208	Input device controller	ආදාන උපකරණ පාලකය	0.4799906309635844	0.594363
1209	Should the view properties be used for all directories	සියළුම බහාළුම් සඳහා භාවිත වූ වත්කම් පෙන්විය යුතුද	0.4799807587551186	0.514545
1210	Save changes	වෙනස්කම් සුරකින්න	0.47997560651856475	0.557692
1211	Show expanded service info	දිගු කල සේවා තොරතුරු පෙන්වන්න	0.47997357256826945	0.916667
1212	Supported CPU Policies	සහාය දක්වන CPU ප්‍රතිපත්ති	0.47995222322060727	0.888889
1213	Update of version information failed.	සංස්කරණ තොරතුරු යාවත්කාලීන කිරීම් අසාර්ථකයි. @ info: status	0.4799273203825578	0.605263
1214	The Shift key has been locked and is now active for all of the following keypresses.	Shift යතුර අඟුලු දමා ඇති අතර එය පහත සියළු යතුරු එබිම් සඳහා සක්‍රීය වේ.	0.4799142240844958	0.32908
1216	USB Device	USB මෙවලම	0.4798036863503512	0.381818
1217	Vertical scale	සිරස් පරිමාණය	0.47978137046447955	0.514286
1218	Marking improvements	දියුණුකිරීම් සලකුණු කිරීම	0.4797300632344559	0.440476
1219	Unnamed plugin	නම් නොකළ ප්ලගිනයක්	0.4796930058510043	0.529825
1220	Show preview	පූර්‍වදසුන පෙන්වන්න@ option: check	0.47967808216344565	0.464835
1221	Use window class (whole application)	කවුළු කණ්ඩායම භාවිත කරන්න (මුළු භාවිත යෙදවුම)	0.47966032594558783	0.709753
1222	This is the font used to display text that is marked up as a fantasy font.	මෙය fantasy අකුරු ලෙස සලකුණු කර ඇති පෙල දැක්වීමට යොදාගන්නා අකුරුයි.	0.4795478760206606	0.486078
1223	Draw grab bar below windows	කවුළු වලට පහළින් ඇදීමේ තීරුවක් අඳින්න (r)	0.4795181726512965	0.380952
1224	Discard timer error	කාලගණන දොෂ ඉවත දමන්න	0.4794859050307423	0.611905
1225	Generic docking station	සාමාන්‍ය පර්යන්ත මධ්‍යස්ථානය	0.47948153657489456	1.0
1226	Starting Points	ඇරඹම් ස්තානය	0.47939870972186327	0.487981
1227	Battery, AC, sleep and PowerDevil information.	බැටරි, AC, නිද්‍රා හා PowerDevil තොරතුරුName	0.4793720985107939	0.847281
1228	The menu that normally shows on right-click	දකුණු- ක්ලික් කිරීමට සාමාන්‍යයෙන් ලැබෙන මෙනුවName	0.4793371807973017	0.566818
1229	Use accessibility stylesheet Selecting this option will allow you to define a default font, font size, and font color with a few simple clicks of the mouse. Simply wander over to the Customize... dialog and pick out your desired options.	පිවිසුම් සහායක රටා පත්‍ර භාවිත කරන්න මෙම විකල්පය තෝරාගැනීම ඔබට පෙරනිමි අකුරු, අකුරු ප්‍රමාණය, හා අකුරු වර්‍ණය සරල මවුස ක්ලික් කිහිපයකින් ලබාදිය හැක. සරලව රුචිකරණයේ විශ්මය විඳින්න... සංවාදයේ යෙදී ඔබට කැමත අභිප්‍රේත තෝරාගන්න.	0.4793326579456334	0.462973
1230	You could try to regenerate the backtrace by clicking the Reload Crash Information button.	ඔබට බිඳවැටීම් තොරතුරු ප්‍රථිපූර්ණය කරන්න බොත්තම මගින් හඹායෑම නැවත ජනනය කල හැක. @ info: status	0.4793272082824842	0.401508
1231	Vertical Forms	සිරස් ප්‍රකාර	0.47930727037601173	0.514286
1232	Mirror Vertically	සිරස් දර්පනය කිරීම්	0.4792766251193825	0.480556
1233	High Surrogates	අධි ප්‍රතිනිහිත	0.47925727398251183	1.0
1234	Built-in unthemed style similar to Clearlooks from GNOME	GNOME විසින් තිළැලි තේමාරහිත පැහැදිලි දසුනට සමාන රටාවක්Name	0.4792199906660244	0.385965
1236	Open & new tab after current tab	වත්මන් ටැබයට පසු නව ටැබයක් විවෘත කරන්න (n)	0.47917646091082133	0.620507
1237	Default Leave Option	පෙරනිමි පිටවීම් විකල්ප	0.4791680332564283	0.635611
1238	Use for window & switching	කවුළු මාරුවීම සඳහා භාවිත කරන්න (s)	0.47916489449562505	0.459259
1239	Use same size for all elements Select this option to override custom font sizes in favor of the base font size. All fonts will be displayed in the same size.	සියලු මූලයන් සඳහා එකම ප්‍රමාණයක් යොදාගන්න මෙම අභිප්‍රේතය රුචි අකුරු ප්‍රමාණ සියල්ල අතික්‍රමණය කර මූලික ප්‍රමාණය පිහිටුවයි. සියලු අකුරු එකම ප්‍රමාණයෙන් දර්ශනය කරයි.	0.4790806021010212	0.418532
1240	Remove group	සමූහය ඉවත් කරන්න	0.47907567815855145	0.445701
1241	Remove Group	සමූහය ඉවත් කරන්න	0.47907567815855145	0.445701
1242	Show trace	මාර්‍ගය පෙන්වන්න	0.4790633748052642	1.0
1243	Developer (Java applet support)	සංවර්‍ධක (Java යෙදුම්පත් සහාය)	0.47905812282988336	0.427923
