	english	sinhala	Similarity score	Alignment score
1426	"Login Manager In this module you can configure the various aspects of the KDE Login Manager. This includes the look and feel as well as the users that can be selected for login. Note that you can only make changes if you run the module with superuser rights. If you have not started the KDE System Settings with superuser rights (which is absolutely the right thing to do, by the way), click on the Modify button to acquire superuser rights. You will be asked for the superuser password. General On this tab page, you can configure parts of the Login Manager's look, and which language it should use. The language settings made here have no influence on the user's language settings. Dialog Here you can configure the look of the ""classical"" dialog based mode if you have chosen to use it. Background If you want to set a special background for the dialog based login screen, this is where to do it. Themes Here you can specify a theme to be used by the Login Manager. Shutdown Here you can specify who is allowed to shutdown/ reboot the machine and whether a boot manager should be used. Users On this tab page, you can select which users the Login Manager will offer you for logging in. Convenience Here you can specify a user to be logged in automatically, users not needing to provide a password to log in, and other convenience features. Note, that these settings are security holes by their nature, so use them very carefully."	"පිවිසුම් කළමනාකරු මෙම මොඩියුලය මගින් ඔබට KDE පිවිසුම් කලමණාකරුගේ විවිධ අංග සැකසිය හැක. මෙයට එහි පෙනුමද පිවිසීමට තෝරාගත හැකි පරිශීලකයන්ද ඇතුළත් වේ. ඔබට වෙනස් කම් කල හැක්කේ සුපිරි පරිශීලක බලතල යටතේ පමණක් බව සලකන්න. ඔබ KDE පද්ධති සැකසුම් සුපිරි පරිශීලක යටතේ ආරම්භ කර නොමැති නම් (කෙසේවුවත් එය සිදු කිරීමේ නිවැරදිම ක්‍රමය) වෙනස් කරන්න බොත්තම ක්ලික් කර සුපිරි පරිශීලක බලතල ලබාගන්න. ඔබට එහිදී සුපිරි පරිශීලක මුරපදය සඳහා විමසනු ඇත. සාමාන්‍ය මෙම ටැබ පිටුවේ, ඔබට පිවිසුම් කළමණාකරුගේ පෙනුමේ කොටස් සැකසිය හැක, එමෙන්ම භාවිත කරන භාෂාවද සැකසිය හැක. මෙහිදී සිදු කරන භාශා සැකසුම් පරිශීලක ගේ භාශා සැකසුම් වලට කිසි සේත් බල නොපායි. සංවාදය මෙහිදී ඔබට ""සාම්ප්‍රදායික"" සංවාද පාදක ප්‍රකාරයක්, ඔබ එවැන්නක් භාවිත කිරීමට තෝරා ඇත්නම් සැකසිය හැක. පසුබිම ඔබට සංවාද පාදක කරගත් පිවිසුම් තිරයට විශේෂ පසුබිමක් ලබාදීමට ඇවැසි නම් මෙහිදී එය කල හැක. තේමා මෙහිදී ඔබට පිවිසුම් කළමනාකරු විසින් භාවිත කරන තේමාව ලබාදිය හැක. වසාදැමීම මෙහිදී ඔබට පරිගණකය වසාදැමීමට/ නැවත ආරම්භයට අවසර ඇත්තේ කාහටද හා ආරම්භක කළමනාකරු භාවිත කල යුතුද යන්න තෝරාගත හැක. පරිශීලකයන් මෙම ටැබ පිටුවේදී ඔබට පිවිසුම් පාලක විසින් පිවිසීම සඳහා පිරිනමන පරිශීලකයන් සැකසිය හැක. පහසුකම් මෙහිදී ඔබට ස්වයංක්‍රීයව පිවිසීමට පරිශීලකයෙක් ලබාදිය හැකියි, පිවිසීමට මුරපදයක් අවශ්‍ය නොවන පරිශීලකයන් වැනි තවත් පහසු විශේෂාංග මෙහිදී ලබාදිය හැක. අවවාදයයි, මෙම සැකසුම් ඒවායේ ක්‍රියාවන් අනුවම ආරක්‍ෂක හිඩැසක් ලෙස ක්‍රියාකරනු ඇත, එම නිසා ඉතා ප්‍රවේශමන් භාවිත කරන්න."	0.17969171107597504	0.36028
1427	Library	පුස්තකාලය	0.1796706566519788	1.0
1428	When power button pressed	බල බොත්තම එබූ විට	0.1796661161542943	0.555556
1429	Select Shortcut Scheme	කෙටිමං යෙදුමක් තෝරන්න	0.1796552468022128	0.354743
1430	Black on White	සුදු මත කලු	0.17965394860493689	0.633333
1431	Reverse the use of the exception list. Checking this box will result in the proxy servers being used only when the requested URL matches one of the addresses listed here. This feature is useful if all you want or need is to use a proxy server for a few specific sites. If you have more complex requirements you might want to use a configuration script.	මඟහැරීම් ලැයිස්තුවේ භාවිතය ආපසු හරවන්න. මෙම කොටුව සලකුණු කිරීම ඉල්ලා සිටින ලිපිනමය හෝ ලැයිස්තු ගත කර ඇති ලිපින වලට ගැලපෙන විට පමණක් ප්‍රොක්සි සංග්‍රහක භාවිත වේ. මෙය ඔබ නිශ්චිත අඩවි කිහිපයක් සඳහා ප්‍රොක්සි සංග්‍රහකය භාවිත කරනව විට ප්‍රයෝජනවත් වේ ඔබට වඩාත් සංකීර්ණ අවශ්‍යතා ඇතිනම් ඔබට සැකසුම් සක්‍රිප්ටය භාවිත කිරීමට සිදුවේ.	0.1796176330135495	0.565708
1432	Show directories first	පළමුව බහලුම් පෙන්වන්න	0.1796163259702381	0.710474
1433	If you are left-handed, you may prefer to swap the functions of the left and right buttons on your pointing device by choosing the'left-handed 'option. If your pointing device has more than two buttons, only those that function as the left and right buttons are affected. For example, if you have a three-button mouse, the middle button is unaffected.	ඔබ වමත්කරුවෙක් නම්, ඔබට ඔබේ උපකරණයේ වම් හා දකුණු බොත්තම් වල කාර්‍යයන් මාරු කිරීමට 'වමත්' අභිප්‍රේතය තෝරාගැනීමෙන් හැක. ඔබේ ලක්‍ෂක උපකරණය සතුව බොත්තම් දෙකකට වඩා පවතීනම්. වම් හා දකුණු බොත්තම් සඳහා පමණක් මෙය බලපායි. උදාහරණයක් ලෙස ඔබ සතුව බොත්තම් තුනක මවුසක් පවතීනම් මැද බොත්තමට මෙය බල නොපායි.	0.1795972429451922	0.596439
1434	Stop applications that are currently running	දැනට ක්‍රියාකරන යෙදුම් නැවතීමName	0.1795959008832142	0.649346
1435	Disable Passive FTP	අක්‍රීය කල නිශ්ක්‍රීය FTP	0.17957997314442764	0.788462
1436	Here you can configure what the Konqueror file manager will do when you click on a file belonging to this group. Konqueror can display the file in an embedded viewer or start up a separate application. You can change this setting for a specific file type in the'Embedding 'tab of the file type configuration. Dolphin shows files always in a separate viewer	මෙහිදී ඔබට මෙම කණ්ඩායමට අයත් ගොනුවක් ක්ලික් කල විට Konqueror ගොනු පාලකය විසින් කල යුතු කාර්යය සැකසිය හැක. Konqueror හට ගොනුව තිළැලි දසුනක දැක්වීමට හෝ වෙනත් භාවිත යෙදුමක් ආරම්භ කිරීමට හැක. ඔබට එක් එක් ගොනු වර්ගය සඳහා මෙම සැකසුම ගොනු වර්ග සැකසුමේ 'අඩංගුකරවීමට' ටැබය භාවිතයෙක් වෙනස් කල හැක.	0.17956576184826645	0.506244
